,logFC,logCPM,PValue,FDR
PA0003,0.315878678117484,7.74219795756277,0.213394382938265,0.281191298752256
PA2308,-0.507627362556192,0.88348861838188,0.213559407779784,0.281343461107567
PA3969,-0.371977495311068,5.63199212178457,0.214041848201378,0.281913619598103
PA0640,0.547150867402684,2.12613785935959,0.214319987213186,0.282214491511241
PA0461,0.271827109725588,6.34996007951992,0.214383522379929,0.28223270115308
PA4697,0.423192255494133,5.60699990560133,0.214572081368783,0.282415456191922
PA3133.3,0.54314380361364,4.35144715160076,0.215040774771537,0.282966748355223
PA0138,0.362245566654074,3.09231042750369,0.215175770891611,0.283078782929233
PA3963,-0.383280908127198,4.59765251675572,0.215312827604221,0.283158819079523
PA2744.1,0.55074653903067,1.49777945827753,0.215385045031384,0.283158819079523
PA4948,-0.269244445496681,4.8840435522727,0.215386216908147,0.283158819079523
PA1704,0.405746802755967,1.56842005946448,0.215488688594324,0.283227956907077
PA0467,0.308271929169352,4.38007569045101,0.215538650083344,0.283228061831341
PA3533,-0.551125898320316,7.92894457397287,0.216033588191594,0.283812751909272
PA4572,-0.34527482298008,7.99785067654677,0.216295518565071,0.284091129866406
PA5238,-0.331476824119551,4.34869091903643,0.216646028497486,0.284485696070473
PA4440,0.310458189369047,5.59431554816057,0.217412649350718,0.285426363702515
PA1513,-0.296416631426746,5.31210013727246,0.217985880196132,0.286104845528878
PA1815,0.294086312543977,5.22968302078854,0.218030233639214,0.286104845528878
PA0574.1,-1.04093907314562,-1.25327847830344,0.218269995310853,0.286353288672602
PA5519,-0.315355812961154,4.69211598659094,0.218684747448221,0.286831137909678
PA0344,0.29920036647387,4.44097013754021,0.220711793927239,0.289422994438536
PA2271,0.339214423064981,3.28215297433673,0.220898889369475,0.289601453207084
PA4589,-0.284896809452559,3.89755529780067,0.221539528533041,0.290374294323778
PA3870,-0.344441875485419,3.0919597438088,0.221872672090066,0.290728610878908
PA3869,-0.566031359309218,2.08375245994448,0.22191225775787,0.290728610878908
PA4793,-0.485637146602259,6.19342885200515,0.222309135075002,0.291181376921767
PA3089a,-0.351744704715635,3.05985797957326,0.222502013479917,0.291366797172271
PA0554,-0.384513063394258,5.66788746560186,0.22302608176756,0.291985725680471
PA3050,-0.280603240371629,7.00242443234581,0.223212249460406,0.292162091386857
PA1550,-0.368794520355515,5.73713924966653,0.223531217525143,0.292512157895312
PA1528,0.27825298571164,8.20406653337495,0.223626704242559,0.292569683568952
PA5038,0.270574786069421,7.20813061561047,0.224006090176807,0.292998521083601
PA3124,0.32916519242707,4.83204180987386,0.224693638910842,0.293830143191101
PA5062,0.393490285198392,4.78317214713294,0.224874709568738,0.293999217345451
PA3725,0.361550092503844,6.18838099587717,0.224956425374937,0.294038347900297
PA1506,0.454287864282641,3.21299212853217,0.225172106459203,0.294252524850484
PA3151,-0.926281224965529,6.47118180945354,0.226409115374033,0.295800956533309
PA2720,-0.367220290948441,4.8771999969038,0.226780952549613,0.296218598706395
PA5030,-0.621848344283941,5.0129472124818,0.227060271026142,0.296515229734691
PA4331,0.347701683866397,3.54086919446415,0.227821882924112,0.297441400607751
PA5214,0.315975126799708,8.34022290779106,0.228025435370709,0.297638717709169
PA1139,-0.367392100598853,4.14308117466795,0.22810574543188,0.29767511435583
PA2449,0.404924025129761,5.6112393110515,0.228205134974598,0.297713209175414
PA1223,0.326090127029707,3.88304534454472,0.228239802666533,0.297713209175414
PA0553,-0.3031606859667,5.17417908382421,0.228310961283256,0.297737629344586
PA0692,-0.416408544841423,1.29580296010369,0.228931399839293,0.298478183303675
PA1181,-0.276637771041159,6.35845917851647,0.230046641059284,0.299863367294448
PA5538,-0.395659094147626,3.14733661359559,0.230192145990726,0.299966387986349
PA2079,-0.268371979934306,5.1550615222957,0.230231334773602,0.299966387986349
PA5079,-0.276002091599696,5.32135329953623,0.230542483832997,0.300302872953374
PA4545,0.314140555744308,7.65360359051205,0.230942798826776,0.300755323793219
PA5308,0.605450769476105,5.61343678081793,0.231195117631737,0.301014876843156
PA5293,0.317852395116888,4.02506759264712,0.23154744630911,0.301404493384486
PA0012,-0.524859880265247,4.30215608555568,0.231675887802868,0.301502564965547
PA3913,0.344282511032945,5.12177420302712,0.231836073008857,0.301641893341954
PA4270.1,0.607671064646025,5.21998999267591,0.232951281103288,0.303023453403085
PA4360a,-0.424869457457137,1.72785289282723,0.233395819546055,0.303532172098603
PA0926,-0.275571925797415,5.03144738240787,0.233548390913257,0.303661040440914
PA1665,0.314292145687063,3.0937637169977,0.233807270074413,0.303928040174568
PA3045,-0.588349515488716,0.973425694877958,0.233973457132878,0.304074454017047
PA5294,0.330075800710344,2.98902457721136,0.235369143078445,0.305755850619608
PA2703,0.459276590615156,2.49153865646058,0.235374924807733,0.305755850619608
PA4884,-0.423887059372994,1.10621393792237,0.235865797569133,0.306323421454149
