,logFC,logCPM,PValue,FDR
PA1345,-1.33216316775978,2.83334368202608,4.07072956296261e-06,1.02408517760309e-05
PA2630,1.26630320727859,5.40622977415438,4.08564006910016e-06,1.02738105900579e-05
PA4567,1.96618659439789,9.19669704758517,4.13481837105939e-06,1.03928723819722e-05
PA0380,1.41862061823695,4.48087595621433,4.18514490573226e-06,1.0514713617145e-05
PA1382,-1.35798332815544,5.40390510173839,4.20912443408567e-06,1.05702824134182e-05
PA1686,-1.46628475909589,5.84351732634374,4.36561097937984e-06,1.09584169500083e-05
PA4681,-1.72748951699061,3.23091133896836,4.36802574523615e-06,1.09596333104069e-05
PA5546,-1.13075894410781,7.52210734112358,4.38812398093243e-06,1.10051978638403e-05
PA3620,1.03493369561075,8.00676936569982,4.55589917371845e-06,1.14209251692597e-05
PA0818,-1.22593181300686,2.46040016133548,4.59883424847488e-06,1.15234690480319e-05
PA3571,1.11189165931514,4.05435787024806,4.668958064348e-06,1.16940202423326e-05
PA2131,-1.97894203527995,0.493642278786173,4.68540840683199e-06,1.17300480308607e-05
PA4550,-1.61537986580882,5.99762424098567,4.72041903425309e-06,1.18124897648696e-05
PA2931,-1.10867922648611,4.00112988235805,4.7255267412607e-06,1.18200620426777e-05
PA3009,-2.88743774391854,6.35160384225039,4.74360874158008e-06,1.1860066241608e-05
PA2459,-2.07882210303933,2.61419746079607,4.78046665183763e-06,1.19469584723301e-05
PA4807,1.30453834734782,5.5060528465944,4.78976646308491e-06,1.19649335580273e-05
PA1938,-1.62851206130823,3.1794265243979,4.831549422593e-06,1.20640007130532e-05
PA0600,0.977496725241485,6.59947291862044,4.84166577495173e-06,1.2083946492385e-05
PA3045,-1.60049530941655,0.717426679050998,4.87935406011054e-06,1.21726592061984e-05
PA4272.1,1.95600531044157,8.50767989190764,4.91367887046492e-06,1.22529067310056e-05
PA3977,1.31184962067403,8.07739903580401,4.95642119599736e-06,1.23540647721128e-05
PA4420,1.01193850816773,7.3748120090435,5.02387670718416e-06,1.25167055477805e-05
PA2967,1.34755755171373,8.41000372101461,5.12206773465259e-06,1.2755745876034e-05
PA0539,1.4047333453545,3.84316753047562,5.13304269064709e-06,1.27774732124043e-05
PA1755,-1.24753204704994,3.3413485570681,5.14896913032307e-06,1.28115016310142e-05
PA5024,1.55342414076623,4.72375254321752,5.18546170969419e-06,1.28966498412806e-05
PA0451,-2.95464161481297,7.15827444096598,5.21844302097732e-06,1.29729945153718e-05
